YEAR,POINT_LON,POINT_LAT,POINT_BALANCE,ALTITUDE_CLIMATE,ELEVATION_DIFFERENCE,POINT_ELEVATION,RGIId,POINT_ID,ID,N_MONTHS,MONTHS,aspect,slope,t2m,tp,slhf,sshf,ssrd,fal,str
2023,-72.03,-39.942,-5.04,908.33447265625,1113.66552734375,2022.0,RGI60-17.12440,B19,606,4,feb,0.8541885614395142,0.12113004177808762,287.94970703125,0.0007689878693781793,-2147800.0,-2089292.0,7434910.0,0.11156420409679413,-3236535.5
2023,-72.03,-39.942,-5.04,908.33447265625,1113.66552734375,2022.0,RGI60-17.12440,B19,606,4,mar,0.8541885614395142,0.12113004177808762,285.659423828125,0.0020927651785314083,-1787650.5,-1045066.0,4801200.5,0.10178284347057343,-2206311.5
2023,-72.03,-39.942,-5.04,908.33447265625,1113.66552734375,2022.0,RGI60-17.12440,B19,606,4,apr,0.8541885614395142,0.12113004177808762,283.166015625,0.003081739880144596,-1329840.5,-492079.0,3353445.0,0.10109798610210419,-1874305.5
2024,-72.001,-39.945,-3.19,908.33447265625,902.66552734375,1811.0,RGI60-17.12442,B11,607,2,nov,1.6653392314910889,0.3596237897872925,280.032958984375,0.004148332867771387,-1988508.0,-1112448.0,6089804.5,0.20464591681957245,-1673532.5
2024,-72.001,-39.945,-3.19,908.33447265625,902.66552734375,1811.0,RGI60-17.12442,B11,607,2,dec,1.6653392314910889,0.3596237897872925,285.05029296875,0.0007734313257969916,-3008611.0,-2189404.0,9085626.0,0.13238628208637238,-3031068.5
2024,-72.001,-39.945,-3.19,908.33447265625,902.66552734375,1811.0,RGI60-17.12442,B11,607,2,jan,1.6653392314910889,0.3596237897872925,288.835693359375,0.00019167247228324413,-2313541.0,-2828531.0,9287600.0,0.12108920514583588,-3617284.0
2024,-72.011,-39.953,-6.27,908.33447265625,855.66552734375,1764.0,RGI60-17.12440,B12,608,2,nov,0.8541885614395142,0.12113004177808762,279.003662109375,0.004045458976179361,-1796725.5,-1290906.0,6031224.5,0.21639518439769745,-1504683.0
2024,-72.011,-39.953,-6.27,908.33447265625,855.66552734375,1764.0,RGI60-17.12440,B12,608,2,dec,0.8541885614395142,0.12113004177808762,284.11767578125,0.0007806048379279673,-2986868.0,-2385401.5,9036206.0,0.12626750767230988,-2888025.0
2024,-72.011,-39.953,-6.27,908.33447265625,855.66552734375,1764.0,RGI60-17.12440,B12,608,2,jan,0.8541885614395142,0.12113004177808762,287.873779296875,0.00020367163233458996,-2361619.0,-2860617.0,9204374.0,0.11698459088802338,-3457347.0
2024,-72.016,-39.947,-2.6,908.33447265625,1004.66552734375,1913.0,RGI60-17.12440,B14,609,2,nov,0.8541885614395142,0.12113004177808762,280.032958984375,0.004148332867771387,-1988508.0,-1112448.0,6089804.5,0.20464591681957245,-1673532.5
2024,-72.016,-39.947,-2.6,908.33447265625,1004.66552734375,1913.0,RGI60-17.12440,B14,609,2,dec,0.8541885614395142,0.12113004177808762,285.05029296875,0.0007734313257969916,-3008611.0,-2189404.0,9085626.0,0.13238628208637238,-3031068.5
2024,-72.016,-39.947,-2.6,908.33447265625,1004.66552734375,1913.0,RGI60-17.12440,B14,609,2,jan,0.8541885614395142,0.12113004177808762,288.835693359375,0.00019167247228324413,-2313541.0,-2828531.0,9287600.0,0.12108920514583588,-3617284.0
2024,-72.019,-39.943,-2.59,908.33447265625,1068.66552734375,1977.0,RGI60-17.12440,B18,610,2,nov,0.8541885614395142,0.12113004177808762,280.032958984375,0.004148332867771387,-1988508.0,-1112448.0,6089804.5,0.20464591681957245,-1673532.5
2024,-72.019,-39.943,-2.59,908.33447265625,1068.66552734375,1977.0,RGI60-17.12440,B18,610,2,dec,0.8541885614395142,0.12113004177808762,285.05029296875,0.0007734313257969916,-3008611.0,-2189404.0,9085626.0,0.13238628208637238,-3031068.5
2024,-72.019,-39.943,-2.59,908.33447265625,1068.66552734375,1977.0,RGI60-17.12440,B18,610,2,jan,0.8541885614395142,0.12113004177808762,288.835693359375,0.00019167247228324413,-2313541.0,-2828531.0,9287600.0,0.12108920514583588,-3617284.0
2024,-72.03,-39.942,-2.25,908.33447265625,1114.66552734375,2023.0,RGI60-17.12440,B19,611,2,nov,0.8541885614395142,0.12113004177808762,280.032958984375,0.004148332867771387,-1988508.0,-1112448.0,6089804.5,0.20464591681957245,-1673532.5
2024,-72.03,-39.942,-2.25,908.33447265625,1114.66552734375,2023.0,RGI60-17.12440,B19,611,2,dec,0.8541885614395142,0.12113004177808762,285.05029296875,0.0007734313257969916,-3008611.0,-2189404.0,9085626.0,0.13238628208637238,-3031068.5
2024,-72.03,-39.942,-2.25,908.33447265625,1114.66552734375,2023.0,RGI60-17.12440,B19,611,2,jan,0.8541885614395142,0.12113004177808762,288.835693359375,0.00019167247228324413,-2313541.0,-2828531.0,9287600.0,0.12108920514583588,-3617284.0
2014,-70.12961259,-33.57630346,-2.925,2519.76904296875,1330.5689570312502,3850.338,RGI60-17.13715,1,612,6,aug,4.559776306152344,0.5372689366340637,266.448974609375,0.003419353161007166,-26627.0,333318.0,16853100.0,0.8347550630569458,-3681171.0
2014,-70.12961259,-33.57630346,-2.925,2519.76904296875,1330.5689570312502,3850.338,RGI60-17.13715,1,612,6,sep,4.559776306152344,0.5372689366340637,266.632568359375,0.006794064771384001,-90729.0,50826.0,19897660.0,0.856032133102417,-3208955.0
2014,-70.12961259,-33.57630346,-2.925,2519.76904296875,1330.5689570312502,3850.338,RGI60-17.13715,1,612,6,oct,4.559776306152344,0.5372689366340637,270.462890625,0.001559772645123303,-260082.0,61189.0,27735736.0,0.7553942799568176,-5378716.0
2014,-70.12961259,-33.57630346,-2.925,2519.76904296875,1330.5689570312502,3850.338,RGI60-17.13715,1,612,6,nov,4.559776306152344,0.5372689366340637,273.50634765625,0.0021988290827721357,-516358.0,-46734.0,31640040.0,0.6641491651535034,-6251248.0
2014,-70.12961259,-33.57630346,-2.925,2519.76904296875,1330.5689570312502,3850.338,RGI60-17.13715,1,612,6,dec,4.559776306152344,0.5372689366340637,279.467529296875,0.001225740066729486,-5583602.0,-2487158.0,32262236.0,0.3443659543991089,-8103368.0
